repoName,login,week,a,d,c
cisco/ChezScheme,fluffy,2016-04-10 00:00:00,203,0,1
cisco/ChezScheme,jltaylor-us,2016-09-11 00:00:00,74,161,1
cisco/ChezScheme,waywardmonkeys,2016-04-24 00:00:00,15,15,1
cisco/ChezScheme,gavwhela,2016-08-21 00:00:00,5,2,1
cisco/ChezScheme,combinatorylogic,2016-04-24 00:00:00,19,9,1
cisco/ChezScheme,aj-michael,2016-05-29 00:00:00,2,2,1
cisco/ChezScheme,eraserhd,2016-07-10 00:00:00,62,36,1
cisco/ChezScheme,Abhayakara,2016-05-22 00:00:00,1,1,1
cisco/ChezScheme,hyln9,2016-05-01 00:00:00,34,1,1
cisco/ChezScheme,fitzgen,2016-05-29 00:00:00,4,3,2
cisco/ChezScheme,yjqww6,2016-06-05 00:00:00,13,2,1
cisco/ChezScheme,yjqww6,2016-06-12 00:00:00,17,8,1
cisco/ChezScheme,michaellenaghan,2016-05-08 00:00:00,67,81,5
cisco/ChezScheme,michaellenaghan,2016-05-15 00:00:00,128,70,3
cisco/ChezScheme,michaellenaghan,2016-05-22 00:00:00,1,1,1
cisco/ChezScheme,michaellenaghan,2016-07-24 00:00:00,3,0,1
cisco/ChezScheme,akeep,2016-04-24 00:00:00,24,8,3
cisco/ChezScheme,akeep,2016-05-01 00:00:00,45,2,1
cisco/ChezScheme,akeep,2016-05-08 00:00:00,98,58,2
cisco/ChezScheme,akeep,2016-07-17 00:00:00,8,1,1
cisco/ChezScheme,akeep,2016-07-31 00:00:00,29,13,3
cisco/ChezScheme,burgerrg,2016-04-24 00:00:00,17,1,2
cisco/ChezScheme,burgerrg,2016-05-01 00:00:00,28,28,3
cisco/ChezScheme,burgerrg,2016-05-08 00:00:00,2,2,1
cisco/ChezScheme,burgerrg,2016-06-05 00:00:00,439,453,2
cisco/ChezScheme,burgerrg,2016-06-12 00:00:00,11,7,2
cisco/ChezScheme,burgerrg,2016-06-19 00:00:00,21,10,3
cisco/ChezScheme,burgerrg,2016-06-26 00:00:00,2,2,2
cisco/ChezScheme,burgerrg,2016-08-21 00:00:00,5,5,2
cisco/ChezScheme,burgerrg,2016-09-18 00:00:00,23,1,2
cisco/ChezScheme,dybvig,2016-04-24 00:00:00,375162,37,8
cisco/ChezScheme,dybvig,2016-05-01 00:00:00,1463,1035,6
cisco/ChezScheme,dybvig,2016-05-08 00:00:00,8,3,3
cisco/ChezScheme,dybvig,2016-05-15 00:00:00,119,101,3
cisco/ChezScheme,dybvig,2016-05-29 00:00:00,57,7,2
cisco/ChezScheme,dybvig,2016-06-05 00:00:00,48,55,1
cisco/ChezScheme,dybvig,2016-06-12 00:00:00,541,406,3
cisco/ChezScheme,dybvig,2016-07-24 00:00:00,0,0,1
cisco/ChezScheme,dybvig,2016-08-07 00:00:00,40,7,1
cisco/ChezScheme,dybvig,2016-08-14 00:00:00,55,4,1
cisco/ChezScheme,dybvig,2016-08-21 00:00:00,232,15,3
eholk/harlan,webyrd,2011-09-25 00:00:00,0,10,1
eholk/harlan,blueridanus,2015-07-12 00:00:00,1,1,1
eholk/harlan,kwadrat,2015-03-15 00:00:00,1,1,1
eholk/harlan,lkuper,2013-06-30 00:00:00,1,1,1
eholk/harlan,akeep,2013-09-29 00:00:00,77,63,1
eholk/harlan,JosephCottam,2014-06-01 00:00:00,14,5,1
eholk/harlan,marcinz,2014-02-16 00:00:00,264,42,3
eholk/harlan,marcinz,2014-03-30 00:00:00,78,0,1
eholk/harlan,marcinz,2014-04-20 00:00:00,73,10,3
eholk/harlan,rrnewton,2012-04-08 00:00:00,380,47,5
eholk/harlan,rrnewton,2013-06-16 00:00:00,76,36,4
eholk/harlan,rrnewton,2013-08-25 00:00:00,87,4,2
eholk/harlan,rrnewton,2014-03-16 00:00:00,285,139,16
eholk/harlan,rrnewton,2014-03-23 00:00:00,2,1,1
eholk/harlan,rrnewton,2014-04-13 00:00:00,9,3,1
eholk/harlan,calvis,2011-10-09 00:00:00,483,349,6
eholk/harlan,calvis,2011-10-16 00:00:00,7017,8818,29
eholk/harlan,calvis,2011-10-23 00:00:00,2972,362,13
eholk/harlan,calvis,2011-10-30 00:00:00,2318,1748,29
eholk/harlan,calvis,2011-11-06 00:00:00,1036,1008,14
eholk/harlan,calvis,2011-11-13 00:00:00,1093,1381,5
eholk/harlan,calvis,2011-11-20 00:00:00,2,2,1
eholk/harlan,calvis,2011-11-27 00:00:00,61,64,4
eholk/harlan,calvis,2011-12-11 00:00:00,395,280,24
eholk/harlan,calvis,2012-01-15 00:00:00,5,4,4
eholk/harlan,calvis,2012-01-29 00:00:00,20,4,2
eholk/harlan,calvis,2012-02-05 00:00:00,47,1,2
eholk/harlan,calvis,2012-02-12 00:00:00,1,29,1
eholk/harlan,calvis,2012-02-26 00:00:00,207,141,6
eholk/harlan,calvis,2012-03-04 00:00:00,240,186,6
eholk/harlan,calvis,2012-04-08 00:00:00,3432,2932,69
eholk/harlan,calvis,2012-04-15 00:00:00,2749,4249,28
eholk/harlan,calvis,2012-04-22 00:00:00,1630,1539,26
eholk/harlan,calvis,2012-04-29 00:00:00,1355,960,20
eholk/harlan,calvis,2012-11-04 00:00:00,80,78,2
eholk/harlan,eholk,2011-09-18 00:00:00,138420,129,3
eholk/harlan,eholk,2011-09-25 00:00:00,147841,131365,11
eholk/harlan,eholk,2011-10-02 00:00:00,375,537,17
eholk/harlan,eholk,2011-10-09 00:00:00,1416,1316,4
eholk/harlan,eholk,2011-10-16 00:00:00,2597,2108,30
eholk/harlan,eholk,2011-10-23 00:00:00,762,423,23
eholk/harlan,eholk,2011-10-30 00:00:00,1144,1414,14
eholk/harlan,eholk,2011-11-06 00:00:00,1,1,1
eholk/harlan,eholk,2011-11-13 00:00:00,1,0,1
eholk/harlan,eholk,2011-11-20 00:00:00,241,71,7
eholk/harlan,eholk,2011-11-27 00:00:00,60,0,1
eholk/harlan,eholk,2011-12-04 00:00:00,158,107,7
eholk/harlan,eholk,2011-12-11 00:00:00,10046,147707,22
eholk/harlan,eholk,2012-01-15 00:00:00,86,34,4
eholk/harlan,eholk,2012-01-22 00:00:00,20,1,2
eholk/harlan,eholk,2012-01-29 00:00:00,13,1,1
eholk/harlan,eholk,2012-02-05 00:00:00,191,194,9
eholk/harlan,eholk,2012-02-12 00:00:00,171,50,6
eholk/harlan,eholk,2012-02-19 00:00:00,96,55,2
eholk/harlan,eholk,2012-03-04 00:00:00,82,48,3
eholk/harlan,eholk,2012-03-25 00:00:00,62,21,2
eholk/harlan,eholk,2012-04-08 00:00:00,384,188,12
eholk/harlan,eholk,2012-04-15 00:00:00,439,374,14
eholk/harlan,eholk,2012-04-22 00:00:00,191,80,9
eholk/harlan,eholk,2012-05-27 00:00:00,92,77,4
eholk/harlan,eholk,2012-06-17 00:00:00,46,6,3
eholk/harlan,eholk,2012-06-24 00:00:00,54,77,1
eholk/harlan,eholk,2012-08-26 00:00:00,13,3,2
eholk/harlan,eholk,2012-09-16 00:00:00,192,56,7
eholk/harlan,eholk,2012-10-14 00:00:00,42,0,1
eholk/harlan,eholk,2012-10-21 00:00:00,65,33,3
eholk/harlan,eholk,2012-10-28 00:00:00,793,284,23
eholk/harlan,eholk,2012-11-04 00:00:00,220,88,15
eholk/harlan,eholk,2012-11-11 00:00:00,95,0,1
eholk/harlan,eholk,2012-11-18 00:00:00,45,4,1
eholk/harlan,eholk,2012-11-25 00:00:00,169,78,7
eholk/harlan,eholk,2013-01-20 00:00:00,612,744,14
eholk/harlan,eholk,2013-01-27 00:00:00,672,337,29
eholk/harlan,eholk,2013-02-03 00:00:00,51,6,1
eholk/harlan,eholk,2013-02-10 00:00:00,215,123,6
eholk/harlan,eholk,2013-03-03 00:00:00,1262,668,33
eholk/harlan,eholk,2013-03-10 00:00:00,233,100,5
eholk/harlan,eholk,2013-03-17 00:00:00,134,29,4
eholk/harlan,eholk,2013-03-24 00:00:00,414,216,15
eholk/harlan,eholk,2013-04-07 00:00:00,21,8,1
eholk/harlan,eholk,2013-05-12 00:00:00,534,304,9
eholk/harlan,eholk,2013-05-26 00:00:00,319,421,6
eholk/harlan,eholk,2013-06-02 00:00:00,371,236,10
eholk/harlan,eholk,2013-06-16 00:00:00,311,342,9
eholk/harlan,eholk,2013-06-23 00:00:00,881,172,20
eholk/harlan,eholk,2013-06-30 00:00:00,202,90,2
eholk/harlan,eholk,2013-07-07 00:00:00,435,91,9
eholk/harlan,eholk,2013-07-14 00:00:00,324,375,4
eholk/harlan,eholk,2013-07-21 00:00:00,447,174,5
eholk/harlan,eholk,2013-07-28 00:00:00,496,50,3
eholk/harlan,eholk,2013-08-25 00:00:00,70,19,2
eholk/harlan,eholk,2013-09-01 00:00:00,243,31,6
eholk/harlan,eholk,2013-09-15 00:00:00,278,109,10
eholk/harlan,eholk,2013-09-22 00:00:00,5,19,1
eholk/harlan,eholk,2013-09-29 00:00:00,379,9907,9
eholk/harlan,eholk,2013-10-06 00:00:00,40,17,4
eholk/harlan,eholk,2013-10-13 00:00:00,31,20,5
eholk/harlan,eholk,2013-10-20 00:00:00,97,598,2
eholk/harlan,eholk,2013-11-17 00:00:00,26,0,2
eholk/harlan,eholk,2013-11-24 00:00:00,476,849,21
eholk/harlan,eholk,2013-12-01 00:00:00,676,331,27
eholk/harlan,eholk,2013-12-08 00:00:00,132,79,10
eholk/harlan,eholk,2013-12-15 00:00:00,448,154,20
eholk/harlan,eholk,2013-12-22 00:00:00,1,0,1
eholk/harlan,eholk,2013-12-29 00:00:00,17,0,1
eholk/harlan,eholk,2014-01-12 00:00:00,32,20,2
eholk/harlan,eholk,2014-01-19 00:00:00,82,27,6
eholk/harlan,eholk,2014-02-16 00:00:00,253,149,10
eholk/harlan,eholk,2014-02-23 00:00:00,318,199,20
eholk/harlan,eholk,2014-03-02 00:00:00,8,0,2
eholk/harlan,eholk,2014-03-16 00:00:00,127,73,7
eholk/harlan,eholk,2014-03-23 00:00:00,272,15,3
eholk/harlan,eholk,2014-03-30 00:00:00,2,1,1
eholk/harlan,eholk,2014-04-20 00:00:00,45,12,6
eholk/harlan,eholk,2014-05-04 00:00:00,405,362,4
eholk/harlan,eholk,2014-05-11 00:00:00,1,1,1
eholk/harlan,eholk,2014-06-08 00:00:00,467,983,21
eholk/harlan,eholk,2014-07-13 00:00:00,12,4,2
eholk/harlan,eholk,2014-07-27 00:00:00,57,7,2
eholk/harlan,eholk,2014-08-03 00:00:00,104,80,6
eholk/harlan,eholk,2014-08-31 00:00:00,25,7,1
eholk/harlan,eholk,2014-09-28 00:00:00,137,7,2
eholk/harlan,eholk,2014-12-07 00:00:00,211,288,5
eholk/harlan,eholk,2015-01-11 00:00:00,145,32,3
eholk/harlan,eholk,2015-03-29 00:00:00,692,605,7
eholk/harlan,eholk,2015-04-26 00:00:00,171,23,4
eholk/harlan,eholk,2015-05-03 00:00:00,24,8,2
eholk/harlan,eholk,2015-09-06 00:00:00,11,0,1
eholk/harlan,eholk,2015-09-20 00:00:00,570,136,9
eholk/harlan,eholk,2015-09-27 00:00:00,492,116,12
part-cw/lambdanative,kotnik,2013-07-28 00:00:00,1,2,1
part-cw/lambdanative,raylai,2014-10-05 00:00:00,1,1,1
part-cw/lambdanative,jwharrin,2015-03-15 00:00:00,258,0,1
part-cw/lambdanative,ackalker,2015-08-09 00:00:00,24,0,1
part-cw/lambdanative,karliwalti,2015-02-08 00:00:00,7,6,1
part-cw/lambdanative,karliwalti,2016-01-17 00:00:00,21,6,2
part-cw/lambdanative,fungiblecog,2016-07-10 00:00:00,6,7,2
part-cw/lambdanative,fungiblecog,2016-07-24 00:00:00,4,1,1
part-cw/lambdanative,dmalves,2013-09-15 00:00:00,453,12,4
part-cw/lambdanative,rick-monster,2015-05-10 00:00:00,238,128,6
part-cw/lambdanative,shaybeau731,2016-05-29 00:00:00,160,65,2
part-cw/lambdanative,shaybeau731,2016-07-03 00:00:00,84,0,1
part-cw/lambdanative,shaybeau731,2016-07-17 00:00:00,49,29,1
part-cw/lambdanative,shaybeau731,2016-07-31 00:00:00,2,1,1
part-cw/lambdanative,shaybeau731,2016-08-14 00:00:00,1,1,1
part-cw/lambdanative,shaybeau731,2016-08-21 00:00:00,1,1,1
part-cw/lambdanative,shaybeau731,2016-09-04 00:00:00,105,1,1
part-cw/lambdanative,shaybeau731,2016-09-18 00:00:00,164,64,1
part-cw/lambdanative,chentso,2014-01-19 00:00:00,28,1,2
part-cw/lambdanative,chentso,2014-01-26 00:00:00,2,0,1
part-cw/lambdanative,chentso,2014-03-02 00:00:00,1,1,1
part-cw/lambdanative,chentso,2014-04-27 00:00:00,6,0,1
part-cw/lambdanative,chentso,2014-06-01 00:00:00,4,12,1
part-cw/lambdanative,chentso,2014-07-20 00:00:00,2,0,1
part-cw/lambdanative,chentso,2014-09-21 00:00:00,66,5,2
part-cw/lambdanative,chentso,2014-09-28 00:00:00,67,5,1
part-cw/lambdanative,chentso,2014-12-07 00:00:00,30,3,1
part-cw/lambdanative,VincentToups,2016-02-28 00:00:00,251,87,7
part-cw/lambdanative,VincentToups,2016-03-06 00:00:00,1584,0,5
part-cw/lambdanative,VincentToups,2016-04-24 00:00:00,531,10,6
part-cw/lambdanative,VincentToups,2016-05-22 00:00:00,10,0,1
part-cw/lambdanative,VincentToups,2016-08-21 00:00:00,177,123,3
part-cw/lambdanative,ddunsmuir,2013-06-02 00:00:00,1,1,1
part-cw/lambdanative,ddunsmuir,2013-07-28 00:00:00,2,1,1
part-cw/lambdanative,ddunsmuir,2013-08-18 00:00:00,33,3,2
part-cw/lambdanative,ddunsmuir,2013-08-25 00:00:00,84,42,2
part-cw/lambdanative,ddunsmuir,2013-09-01 00:00:00,13,8,1
part-cw/lambdanative,ddunsmuir,2013-09-22 00:00:00,2,3,1
part-cw/lambdanative,ddunsmuir,2013-09-29 00:00:00,4,7,2
part-cw/lambdanative,ddunsmuir,2013-10-06 00:00:00,2,2,1
part-cw/lambdanative,ddunsmuir,2013-10-13 00:00:00,1,1,1
part-cw/lambdanative,ddunsmuir,2013-12-01 00:00:00,152,85,2
part-cw/lambdanative,ddunsmuir,2013-12-08 00:00:00,17,8,3
part-cw/lambdanative,ddunsmuir,2014-01-05 00:00:00,168,4,5
part-cw/lambdanative,ddunsmuir,2014-01-19 00:00:00,4,0,1
part-cw/lambdanative,ddunsmuir,2014-01-26 00:00:00,2703,0,2
part-cw/lambdanative,ddunsmuir,2014-02-23 00:00:00,16,0,1
part-cw/lambdanative,ddunsmuir,2014-03-02 00:00:00,7,4,1
part-cw/lambdanative,ddunsmuir,2014-03-16 00:00:00,570,0,2
part-cw/lambdanative,ddunsmuir,2014-03-30 00:00:00,263,5,1
part-cw/lambdanative,ddunsmuir,2014-05-25 00:00:00,169,11,4
part-cw/lambdanative,ddunsmuir,2014-06-29 00:00:00,161,93,2
part-cw/lambdanative,ddunsmuir,2014-08-24 00:00:00,1,1,1
part-cw/lambdanative,ddunsmuir,2014-08-31 00:00:00,59,0,1
part-cw/lambdanative,ddunsmuir,2014-09-07 00:00:00,43,128,1
part-cw/lambdanative,ddunsmuir,2014-09-14 00:00:00,8,6,2
part-cw/lambdanative,ddunsmuir,2014-11-30 00:00:00,6,3,2
part-cw/lambdanative,ddunsmuir,2015-01-04 00:00:00,5,2,2
part-cw/lambdanative,ddunsmuir,2015-02-01 00:00:00,29,19,1
part-cw/lambdanative,ddunsmuir,2015-02-15 00:00:00,147,61,5
part-cw/lambdanative,ddunsmuir,2015-02-22 00:00:00,35,24,2
part-cw/lambdanative,ddunsmuir,2015-03-01 00:00:00,54,17,3
part-cw/lambdanative,ddunsmuir,2015-03-08 00:00:00,72,13,3
part-cw/lambdanative,ddunsmuir,2015-03-15 00:00:00,34,13,3
part-cw/lambdanative,ddunsmuir,2015-03-22 00:00:00,70,17,5
part-cw/lambdanative,ddunsmuir,2015-04-05 00:00:00,323,12,2
part-cw/lambdanative,ddunsmuir,2015-04-12 00:00:00,3,2,1
part-cw/lambdanative,ddunsmuir,2015-04-19 00:00:00,92,52,2
part-cw/lambdanative,ddunsmuir,2015-04-26 00:00:00,14,10,3
part-cw/lambdanative,ddunsmuir,2015-05-31 00:00:00,35,21,1
part-cw/lambdanative,ddunsmuir,2015-06-14 00:00:00,13,0,1
part-cw/lambdanative,ddunsmuir,2015-06-28 00:00:00,40,10,1
part-cw/lambdanative,ddunsmuir,2015-09-13 00:00:00,28,15,4
part-cw/lambdanative,ddunsmuir,2015-10-04 00:00:00,199,13,3
part-cw/lambdanative,ddunsmuir,2015-10-18 00:00:00,3,4,2
part-cw/lambdanative,ddunsmuir,2015-11-15 00:00:00,45,13,2
part-cw/lambdanative,ddunsmuir,2016-01-03 00:00:00,3,3,1
part-cw/lambdanative,ddunsmuir,2016-01-17 00:00:00,53,36,3
part-cw/lambdanative,ddunsmuir,2016-01-24 00:00:00,6,1,1
part-cw/lambdanative,ddunsmuir,2016-01-31 00:00:00,27,5,1
part-cw/lambdanative,ddunsmuir,2016-02-21 00:00:00,3,4,1
part-cw/lambdanative,ddunsmuir,2016-02-28 00:00:00,4,0,1
part-cw/lambdanative,ddunsmuir,2016-03-13 00:00:00,5,0,1
part-cw/lambdanative,ddunsmuir,2016-03-27 00:00:00,1,1,1
part-cw/lambdanative,ddunsmuir,2016-04-10 00:00:00,7,2,1
part-cw/lambdanative,ddunsmuir,2016-05-15 00:00:00,11,0,1
part-cw/lambdanative,ddunsmuir,2016-05-29 00:00:00,25,3,1
part-cw/lambdanative,ddunsmuir,2016-06-05 00:00:00,3,0,1
part-cw/lambdanative,ddunsmuir,2016-08-28 00:00:00,10,7,1
part-cw/lambdanative,ddunsmuir,2016-09-11 00:00:00,21,3,2
part-cw/lambdanative,ddunsmuir,2016-09-18 00:00:00,26,17,2
part-cw/lambdanative,mgorges,2013-05-05 00:00:00,17,11,1
part-cw/lambdanative,mgorges,2013-05-12 00:00:00,2,2,1
part-cw/lambdanative,mgorges,2013-05-19 00:00:00,956,39,7
part-cw/lambdanative,mgorges,2013-05-26 00:00:00,8619,140,28
part-cw/lambdanative,mgorges,2013-06-02 00:00:00,3053,16,13
part-cw/lambdanative,mgorges,2013-06-09 00:00:00,77,11,3
part-cw/lambdanative,mgorges,2013-06-23 00:00:00,1,1,1
part-cw/lambdanative,mgorges,2013-07-07 00:00:00,83,83,2
part-cw/lambdanative,mgorges,2013-07-28 00:00:00,120,204,6
part-cw/lambdanative,mgorges,2013-08-04 00:00:00,1223,152,20
part-cw/lambdanative,mgorges,2013-08-11 00:00:00,172,31,11
part-cw/lambdanative,mgorges,2013-08-18 00:00:00,352,50,14
part-cw/lambdanative,mgorges,2013-08-25 00:00:00,44,25,3
part-cw/lambdanative,mgorges,2013-09-22 00:00:00,13,1,1
part-cw/lambdanative,mgorges,2013-09-29 00:00:00,438,1,2
part-cw/lambdanative,mgorges,2013-10-06 00:00:00,1,1,1
part-cw/lambdanative,mgorges,2013-10-20 00:00:00,31,7,2
part-cw/lambdanative,mgorges,2013-10-27 00:00:00,17,5,3
part-cw/lambdanative,mgorges,2013-11-03 00:00:00,9485,7618,7
part-cw/lambdanative,mgorges,2013-11-17 00:00:00,2,0,1
part-cw/lambdanative,mgorges,2013-11-24 00:00:00,6,0,2
part-cw/lambdanative,mgorges,2013-12-01 00:00:00,116,10,3
part-cw/lambdanative,mgorges,2013-12-08 00:00:00,32,48,3
part-cw/lambdanative,mgorges,2013-12-15 00:00:00,4,0,1
part-cw/lambdanative,mgorges,2014-01-05 00:00:00,30,11,3
part-cw/lambdanative,mgorges,2014-01-12 00:00:00,45,0,1
part-cw/lambdanative,mgorges,2014-01-26 00:00:00,191,8,3
part-cw/lambdanative,mgorges,2014-02-02 00:00:00,14,4,2
part-cw/lambdanative,mgorges,2014-02-09 00:00:00,17,3,2
part-cw/lambdanative,mgorges,2014-02-16 00:00:00,2,2,1
part-cw/lambdanative,mgorges,2014-02-23 00:00:00,95,20,2
part-cw/lambdanative,mgorges,2014-03-02 00:00:00,401,33,4
part-cw/lambdanative,mgorges,2014-03-09 00:00:00,24,18,2
part-cw/lambdanative,mgorges,2014-03-16 00:00:00,150,5,2
part-cw/lambdanative,mgorges,2014-03-23 00:00:00,25,2,2
part-cw/lambdanative,mgorges,2014-04-06 00:00:00,1,1,1
part-cw/lambdanative,mgorges,2014-04-13 00:00:00,39,9,4
part-cw/lambdanative,mgorges,2014-04-20 00:00:00,21,6,1
part-cw/lambdanative,mgorges,2014-04-27 00:00:00,27,12,3
part-cw/lambdanative,mgorges,2014-05-04 00:00:00,10,3,3
part-cw/lambdanative,mgorges,2014-05-25 00:00:00,8,8,1
part-cw/lambdanative,mgorges,2014-06-01 00:00:00,1,1,1
part-cw/lambdanative,mgorges,2014-06-08 00:00:00,259,42,1
part-cw/lambdanative,mgorges,2014-07-06 00:00:00,4,0,1
part-cw/lambdanative,mgorges,2014-07-13 00:00:00,152,5,4
part-cw/lambdanative,mgorges,2014-07-20 00:00:00,4,1,1
part-cw/lambdanative,mgorges,2014-08-10 00:00:00,4,0,2
part-cw/lambdanative,mgorges,2014-08-31 00:00:00,22,39,5
part-cw/lambdanative,mgorges,2014-09-07 00:00:00,167,201,5
part-cw/lambdanative,mgorges,2014-09-21 00:00:00,61,2,2
part-cw/lambdanative,mgorges,2014-09-28 00:00:00,170,21,6
part-cw/lambdanative,mgorges,2014-10-12 00:00:00,1,1,1
part-cw/lambdanative,mgorges,2014-10-19 00:00:00,6,1,1
part-cw/lambdanative,mgorges,2014-10-26 00:00:00,550,953,5
part-cw/lambdanative,mgorges,2014-11-02 00:00:00,4,4,1
part-cw/lambdanative,mgorges,2014-11-09 00:00:00,67,91,2
part-cw/lambdanative,mgorges,2014-11-16 00:00:00,29,11,3
part-cw/lambdanative,mgorges,2015-01-11 00:00:00,31,28,4
part-cw/lambdanative,mgorges,2015-01-25 00:00:00,51,22,2
part-cw/lambdanative,mgorges,2015-02-01 00:00:00,1,1,1
part-cw/lambdanative,mgorges,2015-02-08 00:00:00,2,9,2
part-cw/lambdanative,mgorges,2015-02-22 00:00:00,20,13,2
part-cw/lambdanative,mgorges,2015-03-01 00:00:00,6,3,1
part-cw/lambdanative,mgorges,2015-03-08 00:00:00,256,51,5
part-cw/lambdanative,mgorges,2015-03-15 00:00:00,107,4,3
part-cw/lambdanative,mgorges,2015-03-29 00:00:00,1429,16,4
part-cw/lambdanative,mgorges,2015-04-05 00:00:00,119,0,1
part-cw/lambdanative,mgorges,2015-04-12 00:00:00,114,0,1
part-cw/lambdanative,mgorges,2015-04-19 00:00:00,100,11,2
part-cw/lambdanative,mgorges,2015-05-03 00:00:00,82,86,2
part-cw/lambdanative,mgorges,2015-05-10 00:00:00,381,13,3
part-cw/lambdanative,mgorges,2015-05-17 00:00:00,21,21,1
part-cw/lambdanative,mgorges,2015-05-31 00:00:00,48,21,1
part-cw/lambdanative,mgorges,2015-06-07 00:00:00,85,84,3
part-cw/lambdanative,mgorges,2015-07-05 00:00:00,1036,2,3
part-cw/lambdanative,mgorges,2015-07-12 00:00:00,26,11,5
part-cw/lambdanative,mgorges,2015-08-16 00:00:00,13,17,1
part-cw/lambdanative,mgorges,2015-08-23 00:00:00,43,32,2
part-cw/lambdanative,mgorges,2015-08-30 00:00:00,2,0,1
part-cw/lambdanative,mgorges,2015-09-06 00:00:00,156,70,4
part-cw/lambdanative,mgorges,2015-09-13 00:00:00,212,13,8
part-cw/lambdanative,mgorges,2015-09-20 00:00:00,24,8,3
part-cw/lambdanative,mgorges,2015-09-27 00:00:00,8,1,2
part-cw/lambdanative,mgorges,2015-10-11 00:00:00,4,1,2
part-cw/lambdanative,mgorges,2015-10-18 00:00:00,256,5,3
part-cw/lambdanative,mgorges,2015-11-08 00:00:00,366,1,1
part-cw/lambdanative,mgorges,2016-01-24 00:00:00,77,14,3
part-cw/lambdanative,mgorges,2016-02-14 00:00:00,30,3,3
part-cw/lambdanative,mgorges,2016-02-21 00:00:00,1,1,1
part-cw/lambdanative,mgorges,2016-02-28 00:00:00,701,663,8
part-cw/lambdanative,mgorges,2016-03-06 00:00:00,92,444,3
part-cw/lambdanative,mgorges,2016-03-13 00:00:00,42,8,1
part-cw/lambdanative,mgorges,2016-03-20 00:00:00,413,146,6
part-cw/lambdanative,mgorges,2016-04-03 00:00:00,1,1,1
part-cw/lambdanative,mgorges,2016-04-10 00:00:00,76,2,2
part-cw/lambdanative,mgorges,2016-04-24 00:00:00,43,25,1
part-cw/lambdanative,mgorges,2016-05-01 00:00:00,471,408,8
part-cw/lambdanative,mgorges,2016-05-08 00:00:00,664,705,2
part-cw/lambdanative,mgorges,2016-05-15 00:00:00,2,0,1
part-cw/lambdanative,mgorges,2016-05-22 00:00:00,23,4,3
part-cw/lambdanative,mgorges,2016-05-29 00:00:00,45,27,5
part-cw/lambdanative,mgorges,2016-06-05 00:00:00,102,56,3
part-cw/lambdanative,mgorges,2016-06-12 00:00:00,23,13,4
part-cw/lambdanative,mgorges,2016-06-19 00:00:00,261,30,4
part-cw/lambdanative,mgorges,2016-07-03 00:00:00,11,8,5
part-cw/lambdanative,mgorges,2016-07-10 00:00:00,17,4,3
part-cw/lambdanative,mgorges,2016-07-17 00:00:00,29,17,2
part-cw/lambdanative,mgorges,2016-07-24 00:00:00,25,7,1
part-cw/lambdanative,mgorges,2016-08-21 00:00:00,4,4,1
part-cw/lambdanative,clpetersen,2013-05-05 00:00:00,48866,26,11
part-cw/lambdanative,clpetersen,2013-05-12 00:00:00,1702,107,8
part-cw/lambdanative,clpetersen,2013-05-19 00:00:00,87,2,3
part-cw/lambdanative,clpetersen,2013-05-26 00:00:00,148,125,5
part-cw/lambdanative,clpetersen,2013-06-02 00:00:00,180,30,7
part-cw/lambdanative,clpetersen,2013-06-23 00:00:00,1,1,1
part-cw/lambdanative,clpetersen,2013-07-21 00:00:00,1,1,1
part-cw/lambdanative,clpetersen,2013-07-28 00:00:00,67,119,12
part-cw/lambdanative,clpetersen,2013-08-04 00:00:00,1252,119,12
part-cw/lambdanative,clpetersen,2013-08-11 00:00:00,776,294,12
part-cw/lambdanative,clpetersen,2013-08-18 00:00:00,1532,45,8
part-cw/lambdanative,clpetersen,2013-08-25 00:00:00,249,77,9
part-cw/lambdanative,clpetersen,2013-09-01 00:00:00,778,191,10
part-cw/lambdanative,clpetersen,2013-09-08 00:00:00,7284,2419,8
part-cw/lambdanative,clpetersen,2013-09-15 00:00:00,1449,54,7
part-cw/lambdanative,clpetersen,2013-09-22 00:00:00,895,0,1
part-cw/lambdanative,clpetersen,2013-09-29 00:00:00,407,297,8
part-cw/lambdanative,clpetersen,2013-10-06 00:00:00,8,2,1
part-cw/lambdanative,clpetersen,2013-10-20 00:00:00,354,15,5
part-cw/lambdanative,clpetersen,2013-10-27 00:00:00,164,131,5
part-cw/lambdanative,clpetersen,2013-11-03 00:00:00,23,5,2
part-cw/lambdanative,clpetersen,2013-11-17 00:00:00,17,2,1
part-cw/lambdanative,clpetersen,2013-11-24 00:00:00,26,20,3
part-cw/lambdanative,clpetersen,2013-12-01 00:00:00,361,28,7
part-cw/lambdanative,clpetersen,2013-12-08 00:00:00,0,2,1
part-cw/lambdanative,clpetersen,2013-12-29 00:00:00,9,3,1
part-cw/lambdanative,clpetersen,2014-01-19 00:00:00,26590,1,2
part-cw/lambdanative,clpetersen,2014-02-02 00:00:00,962,32,7
part-cw/lambdanative,clpetersen,2014-02-09 00:00:00,2095,889,13
part-cw/lambdanative,clpetersen,2014-02-16 00:00:00,1,1,1
part-cw/lambdanative,clpetersen,2014-02-23 00:00:00,10,9,3
part-cw/lambdanative,clpetersen,2014-03-02 00:00:00,797,24862,8
part-cw/lambdanative,clpetersen,2014-03-23 00:00:00,137,3,2
